clip_id,group,category,prompt,gen_index,model,lufs_in,peak_in,proxy_arousal_deploy,proxy_valence_deploy,aux_arousal,tempo_bpm,onset_density,rms_mean,spectral_flux_mean,roughness,guidance_scale,seed,proxy_arousal_foldmean
controls.neutral.p9.g0,controls,neutral,a melodic composition for small ensemble,0,musicgen-small,-24.654732743852996,0.250213623046875,2.978309966223659,3.582179959429956,2.935971138421808,117.45383522727272,6.012024048096192,0.0496503412723541,0.049404852092266,0.0990524915609186,3.0,0,3.193195517986468
controls.neutral.p9.g2,controls,neutral,a melodic composition for small ensemble,2,musicgen-small,-29.117686990872286,0.1781005859375,4.232212943891509,3.925567768051231,4.986916903008392,123.046875,7.114228456913827,0.03528693318367,0.030715113505721,0.0459184146768855,3.0,0,4.369021596739811
controls.high_arousal.p0.g0,controls,high_arousal,intense energetic workout music with driving beat,0,musicgen-small,-26.89793170769072,0.32757568359375,5.532788045400341,4.950300624512531,5.233427140423241,123.046875,6.613226452905812,0.0224361736327409,0.0478239171206951,0.1077368956160372,3.0,0,5.447301585514289
controls.high_arousal.p0.g2,controls,high_arousal,intense energetic workout music with driving beat,2,musicgen-small,-11.13975228080876,0.999969482421875,5.333072567900765,5.814024786905841,7.666345361141317,123.046875,8.316633266533065,0.369447261095047,0.0960543006658554,0.1269868661739698,3.0,0,5.511138700131683
controls.high_arousal.p1.g0,controls,high_arousal,fast aggressive electronic dance music,0,musicgen-small,-24.68145445796148,0.701507568359375,3.038105357401282,3.4488208420751443,3.4450411831060688,123.046875,5.544422177688711,0.0838753953576088,0.0985358729958534,0.0902035511578408,3.0,0,3.3163370141089485
controls.high_arousal.p1.g2,controls,high_arousal,fast aggressive electronic dance music,2,musicgen-small,-10.384818842365846,1.0,5.874030325269469,6.006591633895475,6.562389108202055,143.5546875,4.704733455882353,0.2814322113990783,0.0541937127709388,0.1261542646512709,3.0,0,5.749433415264781
controls.high_arousal.p2.g0,controls,high_arousal,"epic dramatic action movie music, loud and powerful",0,musicgen-small,-32.10526029867177,0.35162353515625,2.8803939525681623,2.6893168937595275,4.78838314758602,123.046875,4.575818303273213,0.0318645015358924,0.0780597254633903,0.1131134716086437,3.0,0,2.8262475239493243
controls.high_arousal.p2.g2,controls,high_arousal,"epic dramatic action movie music, loud and powerful",2,musicgen-small,-17.980359470804306,0.9957275390625,4.280749945654097,3.36401609714858,3.263712728191278,135.99917763157896,0.4540659215328467,0.1345806121826172,0.0653304010629654,0.1039945478152615,3.0,0,4.024503299102777
controls.high_arousal.p3.g0,controls,high_arousal,high energy upbeat party music,0,musicgen-small,-17.12469657881506,1.0,6.126003244205603,6.388443642778144,6.427831036794956,135.99917763157896,3.507014028056112,0.1081874892115593,0.0578039996325969,0.5345671347055068,3.0,0,5.694166722772609
controls.high_arousal.p3.g2,controls,high_arousal,high energy upbeat party music,2,musicgen-small,-15.55768544941474,0.936553955078125,5.45092741304025,6.218368586043907,7.486264614227323,129.19921875,4.976619906479626,0.1791525483131408,0.0741398856043815,0.2658810270785444,3.0,0,5.127315869639913
controls.high_arousal.p4.g0,controls,high_arousal,fast exciting drum heavy music to get pumped up,0,musicgen-small,-25.852443426315503,0.539215087890625,4.861051273354659,4.882724390232126,7.432205880595312,172.265625,5.678022712090848,0.0581240057945251,0.0328303761780262,0.1152078752464714,3.0,0,5.030896496044673
controls.high_arousal.p4.g2,controls,high_arousal,fast exciting drum heavy music to get pumped up,2,musicgen-small,-19.739213566433005,0.69158935546875,6.237458843499359,5.615273857635994,6.9543814262531205,83.35433467741936,5.577822311289245,0.0996258780360221,0.0351231507956981,0.2616131043560596,3.0,0,6.178364736469819
controls.high_arousal.p5.g0,controls,high_arousal,adrenaline pumping racing game music,0,musicgen-small,-14.816708030852263,0.879425048828125,5.876512049511464,5.279623290435676,6.529780579278038,112.34714673913044,4.927088850635593,0.146078884601593,0.0480340681970119,0.3606730512070492,3.0,0,5.7934044521326005
controls.high_arousal.p5.g2,controls,high_arousal,adrenaline pumping racing game music,2,musicgen-small,-11.342550575236835,1.0,5.706379757553423,6.030540348113292,7.440497875319815,151.99908088235293,8.316633266533065,0.3311907052993774,0.0611534975469112,0.1222660015935447,3.0,0,5.413720118096565
controls.high_arousal.p6.g0,controls,high_arousal,loud powerful rock music with heavy drums,0,musicgen-small,-9.838880341391375,1.0,4.997963020335135,6.16148672152864,6.735737728879059,151.99908088235293,3.473613894455578,0.3424955010414123,0.0350378304719924,0.1626048885129705,3.0,0,5.093164680419495
controls.high_arousal.p6.g2,controls,high_arousal,loud powerful rock music with heavy drums,2,musicgen-small,-7.644282974682936,1.0,5.404667433845925,5.7056726130971,5.460386145804222,117.45383522727272,5.324442152018503,0.492749959230423,0.0508414842188358,0.1578721445006267,3.0,0,5.427209622760893
controls.high_arousal.p7.g0,controls,high_arousal,explosive festival EDM with hard drops,0,musicgen-small,-10.232047763851869,1.0,4.398043425848659,6.045697565415527,6.054888592106986,135.99917763157896,3.106212424849699,0.449593722820282,0.0604711957275867,0.0828311019763017,3.0,0,4.393698841409098
controls.high_arousal.p7.g2,controls,high_arousal,explosive festival EDM with hard drops,2,musicgen-small,-12.751503961962394,1.0,5.497695695334354,6.3934977306107,7.882643560862545,135.99917763157896,4.642618570474282,0.2741173803806305,0.036247182637453,0.0733827470135947,3.0,0,5.671397326733253
controls.high_arousal.p8.g0,controls,high_arousal,urgent intense chase scene music,0,musicgen-small,-9.570305191074173,1.0,4.949285934090148,5.991256413362687,6.306290974737246,107.666015625,6.212424849699398,0.4869405627250671,0.0367285721004009,0.0905742714689758,3.0,0,5.491615582615767
controls.high_arousal.p8.g2,controls,high_arousal,urgent intense chase scene music,2,musicgen-small,-13.344969802022392,0.9931640625,5.854483017684329,5.152033159227484,5.477140210890014,143.5546875,8.71743486973948,0.2073597311973571,0.0577196665108203,0.0647842179378514,3.0,0,5.869488139059449
controls.high_arousal.p9.g0,controls,high_arousal,thunderous battle music with pounding percussion,0,musicgen-small,-22.65068402268868,0.608428955078125,4.34199740556557,5.418326641495623,6.337070925960665,123.046875,4.1750167000668,0.0768876820802688,0.0373875945806503,0.0698603413868706,3.0,0,4.894896560489391
controls.high_arousal.p9.g2,controls,high_arousal,thunderous battle music with pounding percussion,2,musicgen-small,-21.928493156964755,0.618377685546875,4.207483685198082,5.279367090930029,2.3385166474169803,123.046875,4.542418169672678,0.0803199261426925,0.0438358373939991,0.2327282833408502,3.0,0,4.632365044468191
anxiolytic.sleep.p0.g1,anxiolytic,sleep,calm peaceful music for deep sleep,1,musicgen-small,-18.46432321214312,0.747283935546875,2.637091773249,3.2564129492046203,2.852583288440619,135.99917763157896,3.173012692050768,0.0954826399683952,0.0590166412293911,0.093703398994412,3.0,0,2.864642866302561
anxiolytic.sleep.p0.g3,anxiolytic,sleep,calm peaceful music for deep sleep,3,musicgen-small,-25.720121515449225,0.34027099609375,2.9833491466131723,2.984068528002081,3.624305166799294,123.046875,5.678022712090848,0.0536175519227981,0.0478618517518043,0.1269147382951171,3.0,0,3.175164356551961
anxiolytic.sleep.p1.g1,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,1,musicgen-small,-21.71355251670282,0.469024658203125,2.9305354517549773,4.04473744928282,3.458762596865196,129.19921875,2.171008684034736,0.0834377780556678,0.0362065993249416,0.0332680070624768,3.0,0,2.8854025906774234
anxiolytic.sleep.p1.g3,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,3,musicgen-small,-33.39434403076889,0.13946533203125,4.135236913497999,2.947455156393001,3.183016766699951,123.046875,1.2692050768203071,0.0202338527888059,0.0368715040385723,0.0612267821363439,3.0,0,3.8797553207375772
anxiolytic.sleep.p2.g1,anxiolytic,sleep,"gentle ambient sleep music, very slow and quiet",1,musicgen-small,-23.313640358001614,0.39019775390625,3.016383122308093,3.603873022889669,3.6656367187035768,129.19921875,6.646626586506346,0.0605833902955055,0.049116063863039,0.093569059370472,3.0,0,3.4428204691532684
anxiolytic.sleep.p2.g3,anxiolytic,sleep,"gentle ambient sleep music, very slow and quiet",3,musicgen-small,-33.15156910154024,0.126495361328125,3.4941402427956283,3.098918786556529,3.566003061367753,117.45383522727272,3.306613226452906,0.0292839109897613,0.0528086498379707,0.1480221986320742,3.0,0,3.6108538613063588
anxiolytic.sleep.p3.g1,anxiolytic,sleep,relaxing bedtime music with warm soft tones,1,musicgen-small,-10.4196817105301,0.99505615234375,2.9076252351358014,3.4149097232027548,2.2023904765211,123.046875,1.6032064128256511,0.1390841454267501,0.070117063820362,0.0762383262272891,3.0,0,3.0207579320976428
anxiolytic.sleep.p3.g3,anxiolytic,sleep,relaxing bedtime music with warm soft tones,3,musicgen-small,-34.48924102174235,0.155426025390625,3.5348098312386957,2.8745522166144246,3.268825636886841,112.34714673913044,3.41079362476145,0.012083277106285,0.0641366839408874,0.103908715129993,3.0,0,3.1614795200537893
anxiolytic.sleep.p4.g1,anxiolytic,sleep,quiet dreamy music for sleeping through the night,1,musicgen-small,-30.317686025387378,0.1822509765625,3.576044234223204,3.426176305120786,4.085939882953158,129.19921875,6.880427521710087,0.0299938432872295,0.0704158246517181,0.1290159065894756,3.0,0,3.6379154381654075
anxiolytic.sleep.p4.g3,anxiolytic,sleep,quiet dreamy music for sleeping through the night,3,musicgen-small,-21.10735423504012,0.5965576171875,2.823341481865807,2.871115291129285,3.3951834829158534,123.046875,6.947227788911156,0.0789912268519401,0.0771640390157699,0.1256603543634002,3.0,0,3.2105586789353446
anxiolytic.sleep.p5.g1,anxiolytic,sleep,slow hushed music to drift off to sleep,1,musicgen-small,-33.129569057575736,0.12896728515625,3.4531092917841373,3.588262243645342,3.766064422126849,129.19921875,7.1810287241148965,0.0234893672168254,0.057003017514944,0.1704572537565559,3.0,0,3.4458205665097665
