clip_id,group,category,prompt,gen_index,model,lufs_in,peak_in,proxy_arousal_deploy,proxy_valence_deploy,aux_arousal,tempo_bpm,onset_density,rms_mean,spectral_flux_mean,roughness,num_inference_steps,cfg_scale,seed,clip_seed,config,proxy_arousal_foldmean
controls.high_arousal.p8.g1,controls,high_arousal,urgent intense chase scene music,1,stable-audio-3-medium,-24.889507406580453,0.62030029296875,4.680868819148038,4.981152733184694,4.428958992965124,151.99908088235293,4.595570027733756,0.0417859181761741,0.0385149493813514,0.2572377270749907,25,1.0,0,22026,sweep_s25_cfg1.0,4.678602370353464
controls.high_arousal.p8.g3,controls,high_arousal,urgent intense chase scene music,3,stable-audio-3-medium,-15.520699169911117,0.999969482421875,5.547214149971092,5.778849492431117,5.133939619062884,143.5546875,4.53094482421875,0.1822584718465805,0.0455745682120323,0.2186723787862172,25,1.0,0,26934,sweep_s25_cfg1.0,5.760641034642047
controls.high_arousal.p9.g1,controls,high_arousal,thunderous battle music with pounding percussion,1,stable-audio-3-medium,-16.037736782253205,1.0,4.212415846477661,5.00633817977489,4.408340424439236,129.19921875,2.696008162439288,0.1753470599651336,0.0599117875099182,0.2448015004581503,25,1.0,0,51382,sweep_s25_cfg1.0,4.602158826303458
controls.high_arousal.p9.g3,controls,high_arousal,thunderous battle music with pounding percussion,3,stable-audio-3-medium,-18.712007244270985,0.9052734375,4.918975437004543,4.270673558634282,4.525649389445926,95.703125,3.441540948275862,0.1295169740915298,0.0465511009097099,0.2770121553608087,25,1.0,0,41741,sweep_s25_cfg1.0,4.687865290234532
anxiolytic.sleep.p0.g0,anxiolytic,sleep,calm peaceful music for deep sleep,0,stable-audio-3-medium,-23.385231988287966,0.522674560546875,2.603887772415767,2.999876844352017,3.3222702182500568,161.4990234375,0.6306795894351465,0.038078885525465,0.0171897877007722,0.04553608814606,25,3.0,0,31544,sweep_s25_cfg3.0,2.5854995106915353
anxiolytic.sleep.p0.g2,anxiolytic,sleep,calm peaceful music for deep sleep,2,stable-audio-3-medium,-23.09531703577684,0.4276123046875,2.770692382334273,3.393456247200555,2.720699178580672,80.74951171875,1.0481770833333333,0.0632683783769607,0.0377823188900947,0.0685173756222749,25,3.0,0,58090,sweep_s25_cfg3.0,2.8277271389610315
anxiolytic.sleep.p1.g0,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,0,stable-audio-3-medium,-21.422785598480356,0.761993408203125,3.505094145180151,3.287379162299294,2.588917532409077,57.421875,1.0559993003731345,0.0491358712315559,0.0266374684870243,0.0086146061779105,25,3.0,0,43532,sweep_s25_cfg3.0,3.5155684084070655
anxiolytic.sleep.p1.g2,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,2,stable-audio-3-medium,-20.728736463364587,0.641387939453125,3.281506673345494,3.205390902154424,3.292616277148761,117.45383522727272,1.3436533418504573,0.0654771849513053,0.0342865884304046,0.0289588158606927,25,3.0,0,22249,sweep_s25_cfg3.0,3.300883087944753
anxiolytic.anxiety_relief.p0.g0,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,0,stable-audio-3-medium,-19.04825638905436,0.96453857421875,4.023249958929246,3.612166106066309,4.167543802876136,99.38401442307692,1.2107975296306506,0.1225584521889686,0.0445148833096027,0.1686867437896446,25,3.0,0,54310,sweep_s25_cfg3.0,3.808203654060006
anxiolytic.anxiety_relief.p0.g2,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,2,stable-audio-3-medium,-14.650748760068216,1.0,3.9208758088065423,4.056752057125333,4.567249673797926,103.359375,4.711111111111111,0.2362876534461975,0.025571709498763,0.0984607860451168,25,3.0,0,51925,sweep_s25_cfg3.0,3.7897495249329394
anxiolytic.anxiety_relief.p1.g0,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,stable-audio-3-medium,-24.915492257928275,0.777374267578125,2.689980188843367,3.365177825334351,2.1386241660679084,117.45383522727272,1.5639905427631575,0.0412349700927734,0.0354366675019264,0.0399980179606433,25,3.0,0,82045,sweep_s25_cfg3.0,2.7867464608251518
anxiolytic.anxiety_relief.p1.g2,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,2,stable-audio-3-medium,-24.849268291239408,0.493560791015625,4.283378716734735,4.379448740872677,4.074622547324834,123.046875,3.716158929989412,0.0520069003105163,0.0502520538866519,0.0779923659560899,25,3.0,0,254,sweep_s25_cfg3.0,4.234117931702885
anxiolytic.meditation.p0.g0,anxiolytic,meditation,slow meditation music with soft sustained tones,0,stable-audio-3-medium,-19.06581036942201,0.642852783203125,2.950087287905617,3.831965161709989,3.0382418957027726,129.19921875,2.513516154247004,0.1140026077628135,0.0426143780350685,0.0236261964620788,25,3.0,0,69446,sweep_s25_cfg3.0,3.012084489727539
anxiolytic.meditation.p0.g2,anxiolytic,meditation,slow meditation music with soft sustained tones,2,stable-audio-3-medium,-16.967216134995557,0.74615478515625,3.079790284993423,3.5830996215107582,3.328263869805828,129.19921875,6.552551336824697,0.1362087428569793,0.0300365947186946,0.0520297491758291,25,3.0,0,69856,sweep_s25_cfg3.0,3.1038127457985754
anxiolytic.meditation.p1.g0,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,0,stable-audio-3-medium,-15.34801735371222,0.94598388671875,3.395653585598637,3.25594504417064,2.947678853715434,123.046875,1.178912796787709,0.1705410182476043,0.0410257615149021,0.1527796673984811,25,3.0,0,26067,sweep_s25_cfg3.0,3.772402036703111
anxiolytic.meditation.p1.g2,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,2,stable-audio-3-medium,-15.93005748978981,0.868804931640625,3.238181265291344,3.903606210467028,3.76949044136018,107.666015625,4.160342854299363,0.1590864360332489,0.0517876744270324,0.1460644020921533,25,3.0,0,95865,sweep_s25_cfg3.0,4.008827261127665
anxiolytic.study_calm.p0.g0,anxiolytic,study_calm,soft calm background music for focused studying,0,stable-audio-3-medium,-19.88164616532218,0.72369384765625,3.548108541690631,3.4680065824115367,3.0110951264749906,135.99917763157896,1.6333946814903846,0.1039336025714874,0.0342884883284568,0.1300950354910232,25,3.0,0,70191,sweep_s25_cfg3.0,3.3284784831522813
anxiolytic.study_calm.p0.g2,anxiolytic,study_calm,soft calm background music for focused studying,2,stable-audio-3-medium,-18.338738910639112,0.8232421875,3.610018835360268,3.442607991259915,3.352668914998152,99.38401442307692,1.7495727539062502,0.1149205416440963,0.034018125385046,0.1409386106948693,25,3.0,0,92950,sweep_s25_cfg3.0,3.603361107870606
anxiolytic.study_calm.p1.g0,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,stable-audio-3-medium,-18.1444454106451,1.0,3.889335071326058,3.55482237683478,4.141997246830355,117.45383522727272,3.5246760670731705,0.1298570781946182,0.0442202500998973,0.0717791130522011,25,3.0,0,36971,sweep_s25_cfg3.0,3.6773985657313686
anxiolytic.study_calm.p1.g2,anxiolytic,study_calm,gentle low-key instrumental music for concentration,2,stable-audio-3-medium,-22.878964107723423,0.603057861328125,2.946108994669665,3.578805308424236,3.222760321609752,112.34714673913044,1.1183115560413357,0.0525929629802703,0.0317720025777816,0.0606013001463883,25,3.0,0,21188,sweep_s25_cfg3.0,2.994490239339305
anxiolytic.nature_calm.p0.g0,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,0,stable-audio-3-medium,-20.376567231126835,0.945037841796875,3.500330805198926,3.4163352904439943,5.017912398693284,112.34714673913044,5.63884609741784,0.0372654944658279,0.0345764383673667,0.1420461391929228,25,3.0,0,8759,sweep_s25_cfg3.0,3.5968596583969044
anxiolytic.nature_calm.p0.g2,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,2,stable-audio-3-medium,-29.707477420036053,0.629241943359375,4.383435562162083,3.9765628164649063,5.514578159160435,129.19921875,6.34328971593898,0.0192993227392435,0.0318277962505817,0.3067846267991879,25,3.0,0,959,sweep_s25_cfg3.0,4.475711353270922
anxiolytic.nature_calm.p1.g0,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,0,stable-audio-3-medium,-35.08105173960708,0.106201171875,3.2549849936301496,3.320547780888615,6.609732941814409,123.046875,6.104077454890168,0.0155213773250579,0.0325453802943229,1.0839838408867335,25,3.0,0,76396,sweep_s25_cfg3.0,3.251202115375313
anxiolytic.nature_calm.p1.g2,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,2,stable-audio-3-medium,-33.48584519550405,0.207794189453125,4.222890480936108,3.843314151729716,5.812189609556873,129.19921875,5.5780819841373885,0.0143779451027512,0.0321952477097511,1.1837668524582463,25,3.0,0,8312,sweep_s25_cfg3.0,4.392855848956955
controls.high_arousal.p0.g0,controls,high_arousal,intense energetic workout music with driving beat,0,stable-audio-3-medium,-16.309841383176945,0.86279296875,6.198998471304806,5.169642569776223,6.295771389383163,129.19921875,4.349459134615384,0.2088828682899475,0.0487125776708126,0.1058944174352208,25,3.0,0,59080,sweep_s25_cfg3.0,6.103907147614976
controls.high_arousal.p0.g2,controls,high_arousal,intense energetic workout music with driving beat,2,stable-audio-3-medium,-11.029014955321962,1.0,6.164264485692666,6.265613429599403,7.37270347411472,129.19921875,5.791766826923077,0.3545551896095276,0.0493575520813465,0.0728186205651931,25,3.0,0,82882,sweep_s25_cfg3.0,6.123611492232007
controls.high_arousal.p1.g0,controls,high_arousal,fast aggressive electronic dance music,0,stable-audio-3-medium,-16.734804253140595,1.0,5.900427208344626,5.660869586084621,5.625599180614806,86.1328125,4.529747596153846,0.1512597650289535,0.0714218989014625,0.1454368365819435,25,3.0,0,74416,sweep_s25_cfg3.0,5.797764048598365
controls.high_arousal.p1.g2,controls,high_arousal,fast aggressive electronic dance music,2,stable-audio-3-medium,-18.25546299595614,0.753631591796875,5.71120431144307,5.630628747349032,5.763583295156592,129.19921875,5.36920098873756,0.1410784721374511,0.0747726038098335,0.1322437169059904,25,3.0,0,59033,sweep_s25_cfg3.0,5.773259768233148
controls.high_arousal.p2.g0,controls,high_arousal,"epic dramatic action movie music, loud and powerful",0,stable-audio-3-medium,-14.440905213220406,0.9578857421875,5.415202254401333,4.700922228138482,4.657606724083244,123.046875,2.4399559096534653,0.190484344959259,0.0490852408111095,0.1243624423102195,25,3.0,0,96405,sweep_s25_cfg3.0,5.340340507845708
controls.high_arousal.p2.g2,controls,high_arousal,"epic dramatic action movie music, loud and powerful",2,stable-audio-3-medium,-11.337434069272556,1.0,4.169499276834962,3.654980652790726,4.396390409625743,99.38401442307692,3.005751413316583,0.2763120532035827,0.0451661981642246,0.0708196717934374,25,3.0,0,15900,sweep_s25_cfg3.0,4.314714526111972
controls.high_arousal.p3.g0,controls,high_arousal,high energy upbeat party music,0,stable-audio-3-medium,-17.824801922093396,0.83868408203125,5.33699535886887,5.214810747513674,6.156048649600432,117.45383522727272,3.9064660536504414,0.1364609897136688,0.0435613729059696,0.1178884794115034,25,3.0,0,37652,sweep_s25_cfg3.0,5.654050473905154
controls.high_arousal.p3.g2,controls,high_arousal,high energy upbeat party music,2,stable-audio-3-medium,-16.347808652824277,0.99920654296875,5.446517455405498,5.070314361364912,4.771603838291621,161.4990234375,2.9301510581487342,0.1660158783197403,0.0421407930552959,0.139715099249821,25,3.0,0,67249,sweep_s25_cfg3.0,5.307424847287527
controls.high_arousal.p4.g0,controls,high_arousal,fast exciting drum heavy music to get pumped up,0,stable-audio-3-medium,-16.783761933084087,0.999969482421875,5.156291968711916,5.656479571269175,5.999620046501329,99.38401442307692,5.249276695409751,0.1635265350341797,0.0606437809765338,0.0881497243354784,25,3.0,0,61298,sweep_s25_cfg3.0,5.164699067944989
controls.high_arousal.p4.g2,controls,high_arousal,fast exciting drum heavy music to get pumped up,2,stable-audio-3-medium,-21.34566044003362,0.679534912109375,5.23669437265563,5.424786524616625,6.418583532147891,129.19921875,6.284271623300209,0.0994221493601799,0.0561897233128547,0.1337568718303158,25,3.0,0,15925,sweep_s25_cfg3.0,5.221647694869182
controls.high_arousal.p5.g0,controls,high_arousal,adrenaline pumping racing game music,0,stable-audio-3-medium,-17.494717326332268,0.851226806640625,5.46677347316794,4.904870247549641,5.564537102318673,161.4990234375,3.37460645988806,0.155893012881279,0.0452455095946788,0.2433140409355282,25,3.0,0,75432,sweep_s25_cfg3.0,5.512955932265096
controls.high_arousal.p5.g2,controls,high_arousal,adrenaline pumping racing game music,2,stable-audio-3-medium,-13.703640685038993,1.0,4.801438662597722,5.109861460070827,4.753981152583789,99.38401442307692,1.9857708933717575,0.2150733768939972,0.0345772542059421,0.2012235903225937,25,3.0,0,35307,sweep_s25_cfg3.0,5.052904693168162
controls.high_arousal.p6.g0,controls,high_arousal,loud powerful rock music with heavy drums,0,stable-audio-3-medium,-12.212670832572163,1.0,5.624525716873472,5.5375747766641314,5.606268588434977,99.38401442307692,2.158942558746736,0.2553293108940124,0.0408149994909763,0.2416467322674139,25,3.0,0,25425,sweep_s25_cfg3.0,5.431672861103607
controls.high_arousal.p6.g2,controls,high_arousal,loud powerful rock music with heavy drums,2,stable-audio-3-medium,-15.097069512133528,1.0,6.14647497374832,6.235182832054765,6.112076767903122,99.38401442307692,3.1412072211945032,0.1822691261768341,0.0362350232899189,0.2343692149020079,25,3.0,0,31268,sweep_s25_cfg3.0,6.070380635388242
controls.high_arousal.p7.g0,controls,high_arousal,explosive festival EDM with hard drops,0,stable-audio-3-medium,-14.094552272896422,1.0,6.0264165923782,5.9911503220257885,6.208585830460997,123.046875,4.021328491784037,0.226738229393959,0.0431934632360935,0.1201247704151499,25,3.0,0,17720,sweep_s25_cfg3.0,5.909890200527446
controls.high_arousal.p7.g2,controls,high_arousal,explosive festival EDM with hard drops,2,stable-audio-3-medium,-14.486815863212728,0.999969482421875,6.114299092365133,5.966204934650038,6.155948376876686,129.19921875,5.0480769230769225,0.2185792773962021,0.0577853508293628,0.1008585062642092,25,3.0,0,78041,sweep_s25_cfg3.0,6.081090262403556
controls.high_arousal.p8.g0,controls,high_arousal,urgent intense chase scene music,0,stable-audio-3-medium,-22.797655741070788,0.772918701171875,5.471661105185243,5.408606502539549,5.53096402441366,103.359375,5.347491685144124,0.0691429153084755,0.0479311384260654,0.1862320736362203,25,3.0,0,24672,sweep_s25_cfg3.0,5.4231453794639215
controls.high_arousal.p8.g2,controls,high_arousal,urgent intense chase scene music,2,stable-audio-3-medium,-20.303776148576365,0.981170654296875,5.724497593270568,5.400096698456011,5.976746812800987,143.5546875,7.506777635261194,0.0896653234958648,0.0421186424791812,0.1925273721121581,25,3.0,0,9988,sweep_s25_cfg3.0,5.726953592908432
controls.high_arousal.p9.g0,controls,high_arousal,thunderous battle music with pounding percussion,0,stable-audio-3-medium,-21.11656642916186,0.760711669921875,5.384429952940187,5.001149312775682,4.964815735697438,107.666015625,3.692725080385852,0.0994781777262687,0.0584868565201759,0.2486670671945948,25,3.0,0,27116,sweep_s25_cfg3.0,5.09966521049104
controls.high_arousal.p9.g2,controls,high_arousal,thunderous battle music with pounding percussion,2,stable-audio-3-medium,-19.11451716850568,0.932098388671875,4.417703016852352,4.168567993626944,4.783182876709391,92.28515625,2.1487965303308822,0.1264422386884689,0.0516954772174358,0.2231842833802393,25,3.0,0,50838,sweep_s25_cfg3.0,4.2172844093411825
anxiolytic.sleep.p0.g1,anxiolytic,sleep,calm peaceful music for deep sleep,1,stable-audio-3-medium,-20.452677947338973,0.657958984375,2.900999364012182,3.355996195689045,2.8296589231698466,80.74951171875,1.1321347594637223,0.1018971800804138,0.0290060602128505,0.1189285954069485,25,3.0,0,2509,sweep_s25_cfg3.0,3.029371831348873
anxiolytic.sleep.p0.g3,anxiolytic,sleep,calm peaceful music for deep sleep,3,stable-audio-3-medium,-21.94700173256449,0.75457763671875,2.7311057112089627,3.817155129259744,3.1405898348608954,60.09265988372093,0.863145272943038,0.0658727586269378,0.0385443195700645,0.1203053427763891,25,3.0,0,2344,sweep_s25_cfg3.0,2.6083123640036816
anxiolytic.sleep.p1.g1,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,1,stable-audio-3-medium,-20.11619052495912,0.70068359375,3.59150487971177,3.169512151366564,3.6822444424424536,117.45383522727272,1.9748683529005528,0.0796882882714271,0.0381539687514305,0.0189232529062451,25,3.0,0,84661,sweep_s25_cfg3.0,3.5811013405399565
anxiolytic.sleep.p1.g3,anxiolytic,sleep,soft soothing lullaby to help me fall asleep,3,stable-audio-3-medium,-16.998239036585762,0.84033203125,3.6376171936100974,2.8688671859750827,3.209538215578672,135.99917763157896,1.3929219412778366,0.0829320028424263,0.0294033717364072,0.0144538548328657,25,3.0,0,83244,sweep_s25_cfg3.0,3.5930154350357766
anxiolytic.anxiety_relief.p0.g1,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,1,stable-audio-3-medium,-19.446804221456677,0.622711181640625,2.4751846759763496,2.8754961164346677,2.415771515659351,123.046875,1.2076822916666667,0.1194704324007034,0.0169520117342472,0.0670161096131106,25,3.0,0,36515,sweep_s25_cfg3.0,2.6505698470267007
anxiolytic.anxiety_relief.p0.g3,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,3,stable-audio-3-medium,-17.187518372157882,0.6405029296875,2.798449110991204,2.8807104490597184,2.808402447335342,123.046875,4.500547178988327,0.145264521241188,0.0318650677800178,0.1238817377695096,25,3.0,0,90230,sweep_s25_cfg3.0,2.965097210843677
anxiolytic.anxiety_relief.p1.g1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,1,stable-audio-3-medium,-19.5903152112996,0.831695556640625,3.481092603317403,4.122597709967761,3.381332262929012,172.265625,2.0974639359449445,0.1000509038567543,0.0376757346093654,0.068850504740202,25,3.0,0,92823,sweep_s25_cfg3.0,3.4143600264317326
anxiolytic.anxiety_relief.p1.g3,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,3,stable-audio-3-medium,-21.663884342435125,0.725830078125,2.915012431470829,3.360250198310495,3.2528029139137007,117.45383522727272,1.8045945993771235,0.0784659758210182,0.0583878010511398,0.1102608347046762,25,3.0,0,41395,sweep_s25_cfg3.0,3.12982672585606
anxiolytic.meditation.p0.g1,anxiolytic,meditation,slow meditation music with soft sustained tones,1,stable-audio-3-medium,-20.63784837955509,0.534942626953125,2.82736236625074,3.775761714601797,2.860093141186282,123.046875,2.324863649764151,0.090577594935894,0.0449012666940689,0.0945310303383836,25,3.0,0,46385,sweep_s25_cfg3.0,2.9555877691407995
anxiolytic.meditation.p0.g3,anxiolytic,meditation,slow meditation music with soft sustained tones,3,stable-audio-3-medium,-16.365685220035914,0.85394287109375,3.2415649617417897,2.9015601159403377,2.786175950932606,129.19921875,1.5582496230991083,0.1622044444084167,0.0345528423786163,0.1185796649495316,25,3.0,0,15510,sweep_s25_cfg3.0,3.2544485077288114
anxiolytic.meditation.p1.g1,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,1,stable-audio-3-medium,-17.39617574200535,0.8682861328125,3.193862796355115,4.122363646787203,3.596714468799294,143.5546875,3.237905412066246,0.1346553713083267,0.0411951951682567,0.2167673982643542,25,3.0,0,7165,sweep_s25_cfg3.0,3.13667344453454
anxiolytic.meditation.p1.g3,anxiolytic,meditation,peaceful ambient music for mindfulness meditation,3,stable-audio-3-medium,-16.538175072644904,0.90447998046875,3.5127511800483675,3.2375198973228905,3.260265859667516,117.45383522727272,0.7444690446568885,0.1496170461177826,0.0414432324469089,0.2863112285510897,25,3.0,0,50091,sweep_s25_cfg3.0,3.507134613778123
anxiolytic.study_calm.p0.g1,anxiolytic,study_calm,soft calm background music for focused studying,1,stable-audio-3-medium,-21.72828825248938,0.709381103515625,3.4004478737514128,3.6658808079237857,3.197473248017713,95.703125,1.787662146226415,0.0801762863993644,0.0357348844408988,0.1315547742533448,25,3.0,0,42617,sweep_s25_cfg3.0,3.2577330690372137
anxiolytic.study_calm.p0.g3,anxiolytic,study_calm,soft calm background music for focused studying,3,stable-audio-3-medium,-17.928314037642924,0.8516845703125,4.145522261853605,3.1578574552117336,3.610375097021465,161.4990234375,1.962938890032949,0.1237958520650863,0.0331641621887683,0.1438027118400456,25,3.0,0,17283,sweep_s25_cfg3.0,4.084566686674977
anxiolytic.study_calm.p1.g1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,1,stable-audio-3-medium,-20.547885984838395,0.7060546875,3.1380943711394096,3.202582880618065,2.9116065301779104,107.666015625,1.2582797856945975,0.0618244670331478,0.0275875367224216,0.1031829120969575,25,3.0,0,64939,sweep_s25_cfg3.0,3.0979812108837157
anxiolytic.study_calm.p1.g3,anxiolytic,study_calm,gentle low-key instrumental music for concentration,3,stable-audio-3-medium,-26.13779290983133,0.384765625,2.8642563153389027,3.0780612944472527,2.8371229583713973,103.359375,0.4116809944237918,0.0432508252561092,0.0245979465544223,0.118172811122698,25,3.0,0,2423,sweep_s25_cfg3.0,2.940615084432532
anxiolytic.nature_calm.p0.g1,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,1,stable-audio-3-medium,-20.764071187263045,0.999969482421875,3.4597831813353577,3.6484604961139206,3.6594830989258416,129.19921875,5.51788330078125,0.0357488952577114,0.0451406463980674,0.1206307773586394,25,3.0,0,67081,sweep_s25_cfg3.0,3.6649950219834144
anxiolytic.nature_calm.p0.g3,anxiolytic,nature_calm,gentle rain sounds with soft calming piano,3,stable-audio-3-medium,-19.20109463632212,0.980987548828125,2.8490703200897403,3.258216420278514,4.588966697020383,123.046875,4.5873596482511925,0.0267725884914398,0.0301511362195014,0.0592767428004383,25,3.0,0,11470,sweep_s25_cfg3.0,3.2870332060721346
anxiolytic.nature_calm.p1.g1,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,1,stable-audio-3-medium,-37.05300796556139,0.08502197265625,3.41384020196254,3.3490455816710445,5.634852372372748,117.45383522727272,5.8319091796875,0.0111047588288784,0.0315502136945724,0.8689781513126337,25,3.0,0,91315,sweep_s25_cfg3.0,3.395986347426166
anxiolytic.nature_calm.p1.g3,anxiolytic,nature_calm,peaceful forest ambience with quiet warm pads,3,stable-audio-3-medium,-29.889717485320464,0.25775146484375,4.521787884990087,4.445694335568124,6.3458885350963445,129.19921875,5.5294028901357,0.0249711275100708,0.0306798983365297,0.9926630917872572,25,3.0,0,90854,sweep_s25_cfg3.0,4.578653806738581
controls.high_arousal.p0.g1,controls,high_arousal,intense energetic workout music with driving beat,1,stable-audio-3-medium,-14.393175524962496,1.0,5.866886925864017,5.600189530599452,6.405626186182422,129.19921875,4.420163961721817,0.238431304693222,0.0781813785433769,0.1302254515496924,25,3.0,0,47863,sweep_s25_cfg3.0,5.698763333475895
controls.high_arousal.p0.g3,controls,high_arousal,intense energetic workout music with driving beat,3,stable-audio-3-medium,-13.83503691436272,1.0,4.945167489435037,6.068422406223304,7.1521167502567335,129.19921875,4.111111111111111,0.2538037002086639,0.0805248320102691,0.3484601473200872,25,3.0,0,68798,sweep_s25_cfg3.0,4.91974467660833
controls.high_arousal.p1.g1,controls,high_arousal,fast aggressive electronic dance music,1,stable-audio-3-medium,-14.366152631904123,1.0,5.742267581085089,5.715572441542186,7.17102791116748,129.19921875,5.088888888888889,0.2034994661808014,0.0552624352276325,0.404260783886413,25,3.0,0,98079,sweep_s25_cfg3.0,5.814089484700385
controls.high_arousal.p1.g3,controls,high_arousal,fast aggressive electronic dance music,3,stable-audio-3-medium,-19.913098202477023,0.7039794921875,5.969617211980757,6.02585652911947,6.247921555967578,86.1328125,5.972055288461538,0.1141464486718177,0.0528894513845443,0.0724107180868694,25,3.0,0,38294,sweep_s25_cfg3.0,6.144957561960927
controls.high_arousal.p2.g1,controls,high_arousal,"epic dramatic action movie music, loud and powerful",1,stable-audio-3-medium,-14.934396130589514,0.988037109375,4.554734626539343,3.653526068760884,4.104143860387937,135.99917763157896,1.0432094194312795,0.1676665246486663,0.043393574655056,0.2297100598523629,25,3.0,0,29338,sweep_s25_cfg3.0,4.569356177890305
controls.high_arousal.p2.g3,controls,high_arousal,"epic dramatic action movie music, loud and powerful",3,stable-audio-3-medium,-16.52776456480914,0.94403076171875,5.435535129031208,4.273898614507888,4.340999711520473,117.45383522727272,1.279945640297203,0.1345146894454956,0.0300381798297166,0.2379877478807903,25,3.0,0,6308,sweep_s25_cfg3.0,4.992557536075578
controls.high_arousal.p3.g1,controls,high_arousal,high energy upbeat party music,1,stable-audio-3-medium,-15.463359774492048,1.0,6.101327548988336,5.266573748246857,6.15724820743659,129.19921875,4.222222222222222,0.1793598979711532,0.0380049273371696,0.2451429686811195,25,3.0,0,31181,sweep_s25_cfg3.0,6.009713321232563
controls.high_arousal.p3.g3,controls,high_arousal,high energy upbeat party music,3,stable-audio-3-medium,-18.016230330824243,0.8370361328125,6.279611769985365,6.0930807720676485,6.0735633256923744,161.4990234375,4.4911791752710375,0.1078527346253395,0.0357687287032604,0.3119801201456975,25,3.0,0,46993,sweep_s25_cfg3.0,6.405261129933206
controls.high_arousal.p4.g1,controls,high_arousal,fast exciting drum heavy music to get pumped up,1,stable-audio-3-medium,-13.609841797130157,1.0,5.453876148621088,6.049824221989324,6.062104140217106,73.828125,5.003004807692308,0.2225954085588455,0.0794518440961837,0.071332998771385,25,3.0,0,20492,sweep_s25_cfg3.0,5.2760576427538375
controls.high_arousal.p4.g3,controls,high_arousal,fast exciting drum heavy music to get pumped up,3,stable-audio-3-medium,-16.823187700157693,0.954620361328125,5.634547561789202,6.168193675160165,6.380217650104553,161.4990234375,5.394586527122642,0.1246286183595657,0.0725608170032501,0.256474892108573,25,3.0,0,33025,sweep_s25_cfg3.0,5.6918917393460315
controls.high_arousal.p5.g1,controls,high_arousal,adrenaline pumping racing game music,1,stable-audio-3-medium,-15.610439616005742,1.0,5.217372164565126,4.944700150760395,4.619748378350268,107.666015625,3.1696875,0.1730091869831085,0.052493505179882,0.1960923427772108,25,3.0,0,74066,sweep_s25_cfg3.0,5.430107684891739
controls.high_arousal.p5.g3,controls,high_arousal,adrenaline pumping racing game music,3,stable-audio-3-medium,-15.1560897460511,1.0,5.483690378284291,5.50324686339964,5.032228562236001,112.34714673913044,4.070953824626866,0.1965166330337524,0.0434975177049636,0.2444237477274153,25,3.0,0,30544,sweep_s25_cfg3.0,5.261330573971934
controls.high_arousal.p6.g1,controls,high_arousal,loud powerful rock music with heavy drums,1,stable-audio-3-medium,-15.324389738597178,0.999969482421875,5.48238119796682,4.817038331351658,5.369269780217838,86.1328125,2.2584148656542054,0.1926922351121902,0.0391732864081859,0.1344340272912787,25,3.0,0,93606,sweep_s25_cfg3.0,5.563805334754296
controls.high_arousal.p6.g3,controls,high_arousal,loud powerful rock music with heavy drums,3,stable-audio-3-medium,-12.962716143900847,1.0,4.58910459057644,6.272437405368953,5.455682203763377,143.5546875,1.3258486805937328,0.2351884394884109,0.0341398119926452,0.2694528781082104,25,3.0,0,65343,sweep_s25_cfg3.0,4.892745726592601
controls.high_arousal.p7.g1,controls,high_arousal,explosive festival EDM with hard drops,1,stable-audio-3-medium,-13.944981984314014,1.0,5.636432183845862,6.186886479690856,6.702250263709395,129.19921875,6.084735576923077,0.2290003597736358,0.0582306087017059,0.1762403139281893,25,3.0,0,53238,sweep_s25_cfg3.0,5.714678906699936
controls.high_arousal.p7.g3,controls,high_arousal,explosive festival EDM with hard drops,3,stable-audio-3-medium,-14.154891156582613,0.999969482421875,5.918488754696311,6.239099276214661,6.409278073407814,129.19921875,4.933333333333334,0.2229993939399719,0.062422439455986,0.168574760358677,25,3.0,0,218,sweep_s25_cfg3.0,5.835811618462815
controls.high_arousal.p8.g1,controls,high_arousal,urgent intense chase scene music,1,stable-audio-3-medium,-17.547795930754123,0.999969482421875,5.695694347908895,5.202450442089642,4.956107151590026,99.38401442307692,3.321611120345745,0.1031362414360046,0.0414228811860084,0.2258783931740177,25,3.0,0,22026,sweep_s25_cfg3.0,5.309980877661417
