clip_id,prompt_id,group,category,prompt,seed,clip_seed,num_inference_steps,cfg_scale,duration_s,lufs_in,proxy_arousal_deploy,proxy_valence_deploy,proxy_arousal_foldmean,proxy_arousal_lufs23_deploy,proxy_arousal_lufs23_foldmean,aux_arousal,aux_arousal_lufs23,clap_similarity,tempo_bpm,onset_density,spectral_flux_mean,roughness,rms_mean,spectral_centroid_mean,mode_majorness
anxiolytic.anxiety_relief.p0.g3,anxiolytic.anxiety_relief.p0,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,0,90230,8,1.0,45.0,-21.67057705778729,2.517666274822619,2.940700360437189,2.737274475782603,2.535201643700313,2.7581497413877196,2.9185081852697303,2.921947175554531,0.229346719673016,129.19921875,0.3252047936893204,0.0187425054609775,0.1200390437193788,0.0509638041257858,416.0721628718907,0.2926440782383297
anxiolytic.anxiety_relief.p0.g5,anxiolytic.anxiety_relief.p0,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,0,14107,8,1.0,45.0,-23.16072802477477,3.262779699032741,3.135432688864696,3.2374296744872213,3.2503317640478477,3.2188188584563635,3.5677239747439837,3.582640916719132,0.2933594160340823,123.046875,6.793772601664847,0.0385791584849357,0.1411619153749202,0.073216289281845,358.20491426623835,0.2124799169945997
anxiolytic.anxiety_relief.p0.g7,anxiolytic.anxiety_relief.p0,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,0,72182,8,1.0,45.0,-18.17503632859832,3.4085058335051044,3.43479011947978,3.291810151643535,3.065319025529432,3.0093977351479397,2.667091166877867,2.65265246914634,0.2649146473687957,107.666015625,1.3481657608695652,0.034479908645153,0.1323634829883838,0.123524934053421,821.9841272005261,-0.0756527673422623
anxiolytic.anxiety_relief.p0.g9,anxiolytic.anxiety_relief.p0,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,0,77217,8,1.0,45.0,-35.862107301924965,3.3306306507910795,2.8510109662839613,3.2610463211335627,3.144444265444814,2.9396906998681933,3.057241069034811,3.084529181563834,0.2140007399566104,129.19921875,0.3712621228448275,0.0344688035547733,0.0649857354678819,0.0124764069914817,1172.4882727950064,0.1670585239048919
anxiolytic.anxiety_relief.p0.g11,anxiolytic.anxiety_relief.p0,anxiolytic,anxiety_relief,calming music to relieve anxiety and stress,0,80785,8,1.0,45.0,-26.90987964630256,2.434183221524698,2.827253260763609,2.754445012942038,2.981607083650005,2.7608750953005967,3.327388510506279,3.32230971635503,0.2077713432482194,135.99917763157896,0.2952865407436709,0.0342320948839187,0.0279697016905043,0.0172862857580184,808.7977641167506,-0.0845037227250812
anxiolytic.anxiety_relief.p1.g1,anxiolytic.anxiety_relief.p1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,92823,8,1.0,45.0,-24.39045053370801,3.4784979694593194,3.050555925009739,3.5956533765460037,3.774674041750511,3.8332321259906097,3.3561872104823567,3.371261728379236,0.179013460695544,112.34714673913044,0.9136794903956422,0.0306721497327089,0.0888065872611818,0.0360927581787109,837.3050050263537,0.1650635807963559
anxiolytic.anxiety_relief.p1.g3,anxiolytic.anxiety_relief.p1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,41395,8,1.0,45.0,-21.06549100879828,3.521202827916431,3.3993626738148093,3.4302841855211157,3.508207788270619,3.4488504371113864,2.9955543106257547,2.9787989002690214,0.3607242401807338,80.74951171875,0.8742112379807692,0.0326074063777923,0.1636812697609121,0.0808669552206993,920.5172282375836,-0.2962895733838492
anxiolytic.anxiety_relief.p1.g5,anxiolytic.anxiety_relief.p1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,6687,8,1.0,45.0,-20.827156113736358,3.430749715252941,3.2702204426415324,3.2551710544475143,3.1051371302642905,3.0406750197908856,3.026694161768741,3.001393469917785,0.2443945849117234,99.38401442307692,1.22021484375,0.0455186478793621,0.1774271417795084,0.0826524570584297,602.668380672072,0.2999029734702129
anxiolytic.anxiety_relief.p1.g7,anxiolytic.anxiety_relief.p1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,5469,8,1.0,45.0,-24.6141475218391,3.457885309946485,2.992499001032526,3.170213558933514,3.7081565154543306,3.255967599177091,3.082699915951137,3.08945332690234,0.2683189072500028,172.265625,1.0165357836787563,0.0196632239967584,0.0475541441821266,0.0389175713062286,768.8047594451918,0.0025158166224726
anxiolytic.anxiety_relief.p1.g9,anxiolytic.anxiety_relief.p1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,98965,8,1.0,45.0,-27.366359136383075,2.729987616465809,2.8958773619994225,2.7650359491080168,3.068963628783204,3.0060566083473796,2.6730871948753867,2.663704796721579,0.1980066148446798,89.10290948275862,0.5082944943669528,0.0420689061284065,0.0389165189151903,0.0225553419440984,602.5956500718353,0.0777495416050602
anxiolytic.anxiety_relief.p1.g11,anxiolytic.anxiety_relief.p1,anxiolytic,anxiety_relief,soothing music for panic and anxious thoughts,0,37074,8,1.0,45.0,-25.902646004718687,2.8511560707252346,3.540619384686645,2.9095648880369587,3.0739065817093136,2.9995125944172543,3.167895259997588,3.1921591422748072,0.1142644297810853,86.1328125,1.3736479252805671,0.0441946163773536,0.0600211383903906,0.0447492711246013,728.169633609211,-0.1742888997120457
anxiolytic.anxiety_relief.p2.g1,anxiolytic.anxiety_relief.p2,anxiolytic,anxiety_relief,peaceful music to calm my nerves,0,69985,8,1.0,45.0,-26.18269420892297,3.294135893989965,2.858132827786918,3.133447512525186,3.295585522909503,3.09713891431983,3.1444454076858817,3.187770927747211,0.4149402673863445,86.1328125,1.2666666666666666,0.0353837385773658,0.1737631708662249,0.0507558956742286,781.2452173679477,0.1133099208105471
anxiolytic.anxiety_relief.p2.g3,anxiolytic.anxiety_relief.p2,anxiolytic,anxiety_relief,peaceful music to calm my nerves,0,90102,8,1.0,45.0,-18.544151603684888,3.89825794831894,3.750383759348217,3.7811990369965636,3.3504835665195896,3.217413307832083,3.3919032116522416,3.3152490169160527,0.3123552498078077,99.38401442307692,1.9765899196814252,0.0449808575212955,0.106506709322252,0.1124895066022872,607.6859020286474,0.3468776898449095
anxiolytic.anxiety_relief.p2.g5,anxiolytic.anxiety_relief.p2,anxiolytic,anxiety_relief,peaceful music to calm my nerves,0,97623,8,1.0,45.0,-20.838437041168223,3.461971699552544,3.7923446641513534,3.2282399154055477,3.350193314356783,3.1855919194761366,3.7029280179735937,3.6744311754872143,0.3515869375527709,172.265625,2.715261358963816,0.0404825359582901,0.2025822351983779,0.0936895310878753,806.1743124404205,0.3327357440534088
anxiolytic.anxiety_relief.p2.g7,anxiolytic.anxiety_relief.p2,anxiolytic,anxiety_relief,peaceful music to calm my nerves,0,60944,8,1.0,45.0,-23.593746530119187,2.9851390818289123,3.5284799594105167,2.901104447828557,2.764281297529968,2.862198069417695,3.230987686119343,3.240744182949939,0.3927357788926951,112.34714673913044,2.8209436408296944,0.0431642048060894,0.1804286039731174,0.0684188231825828,624.5672611273689,-0.0560152581924308
anxiolytic.anxiety_relief.p2.g9,anxiolytic.anxiety_relief.p2,anxiolytic,anxiety_relief,peaceful music to calm my nerves,0,31510,8,1.0,45.0,-21.737146554231085,3.705211328332104,3.437865601279689,3.4693076625001433,3.666056885690864,3.4471427223413635,2.989326103328194,2.9793621918491526,0.3666982051043406,123.046875,0.918419038184438,0.0326608754694461,0.154067149601006,0.077219508588314,657.2568801602108,0.22193131684519
